6
90328.884
O2C 2 2.925990043495518 0.0 0.44486949022071787 -0.367159
6
7408.136
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.25 0.0 0.0 0.734213
O2C 2 5.324009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 3.175990043495518 0.0 0.44486949022071787 -0.367159
6
2517.656
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.5 0.0 0.0 0.734213
O2C 2 5.574009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 3.425990043495518 0.0 0.44486949022071787 -0.367159
6
743.061
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.75 0.0 0.0 0.734213
O2C 2 5.824009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 3.675990043495518 0.0 0.44486949022071787 -0.367159
6
151.866
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.0 0.0 0.0 0.734213
O2C 2 6.074009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 3.925990043495518 0.0 0.44486949022071787 -0.367159
6
-16.239
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.25 0.0 0.0 0.734213
O2C 2 6.324009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 4.175990043495518 0.0 0.44486949022071787 -0.367159
6
-45.678
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.5 0.0 0.0 0.734213
O2C 2 6.574009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 4.425990043495518 0.0 0.44486949022071787 -0.367159
6
-36.664
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.75 0.0 0.0 0.734213
O2C 2 6.824009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 4.675990043495518 0.0 0.44486949022071787 -0.367159
6
-21.7
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.0 0.0 0.0 0.734213
O2C 2 7.074009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 4.925990043495518 0.0 0.44486949022071787 -0.367159
6
-1.401
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.5 0.0 0.0 0.734213
O2C 2 7.574009956504482 0.0 -0.44486949022071787 -0.367159
O2C 2 5.425990043495518 0.0 0.44486949022071787 -0.367159
6
6.353
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 7.0 0.0 0.0 0.734213
O2C 2 8.074009956504481 0.0 -0.44486949022071787 -0.367159
O2C 2 5.925990043495518 0.0 0.44486949022071787 -0.367159
6
7.888
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 8.0 0.0 0.0 0.734213
O2C 2 9.074009956504481 0.0 -0.44486949022071787 -0.367159
O2C 2 6.925990043495518 0.0 0.44486949022071787 -0.367159
6
3.929
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 10.0 0.0 0.0 0.734213
O2C 2 11.074009956504481 0.0 -0.44486949022071787 -0.367159
O2C 2 8.925990043495519 0.0 0.44486949022071787 -0.367159
6
1.818
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 12.0 0.0 0.0 0.734213
O2C 2 13.074009956504481 0.0 -0.44486949022071787 -0.367159
O2C 2 10.925990043495519 0.0 0.44486949022071787 -0.367159
6
138980.16
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.0 0.0 0.0 0.734213
O2C 2 3.8220116329819507 0.0 -0.8220116332767726 -0.367159
O2C 2 2.1779883670180493 0.0 0.8220116332767726 -0.367159
6
69154.246
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.25 0.0 0.0 0.734213
O2C 2 4.072011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 2.4279883670180493 0.0 0.8220116332767726 -0.367159
6
30773.842
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.5 0.0 0.0 0.734213
O2C 2 4.322011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 2.6779883670180493 0.0 0.8220116332767726 -0.367159
6
12603.876
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.75 0.0 0.0 0.734213
O2C 2 4.572011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 2.9279883670180493 0.0 0.8220116332767726 -0.367159
6
4726.035
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.0 0.0 0.0 0.734213
O2C 2 4.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 3.1779883670180493 0.0 0.8220116332767726 -0.367159
6
1546.624
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.25 0.0 0.0 0.734213
O2C 2 5.072011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 3.4279883670180493 0.0 0.8220116332767726 -0.367159
6
362.822
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.5 0.0 0.0 0.734213
O2C 2 5.322011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 3.6779883670180493 0.0 0.8220116332767726 -0.367159
6
-25.931
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.75 0.0 0.0 0.734213
O2C 2 5.572011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 3.9279883670180493 0.0 0.8220116332767726 -0.367159
6
-121.164
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.0 0.0 0.0 0.734213
O2C 2 5.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 4.177988367018049 0.0 0.8220116332767726 -0.367159
6
-120.148
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.25 0.0 0.0 0.734213
O2C 2 6.072011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 4.427988367018049 0.0 0.8220116332767726 -0.367159
6
-94.982
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.5 0.0 0.0 0.734213
O2C 2 6.322011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 4.677988367018049 0.0 0.8220116332767726 -0.367159
6
-69.211
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.75 0.0 0.0 0.734213
O2C 2 6.572011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 4.927988367018049 0.0 0.8220116332767726 -0.367159
6
-48.808
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.0 0.0 0.0 0.734213
O2C 2 6.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 5.177988367018049 0.0 0.8220116332767726 -0.367159
6
-23.686
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.5 0.0 0.0 0.734213
O2C 2 7.322011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 5.677988367018049 0.0 0.8220116332767726 -0.367159
6
-11.577
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 7.0 0.0 0.0 0.734213
O2C 2 7.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 6.177988367018049 0.0 0.8220116332767726 -0.367159
6
-2.816
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 8.0 0.0 0.0 0.734213
O2C 2 8.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 7.177988367018049 0.0 0.8220116332767726 -0.367159
6
0.054
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 10.0 0.0 0.0 0.734213
O2C 2 10.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 9.177988367018049 0.0 0.8220116332767726 -0.367159
6
0.209
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 12.0 0.0 0.0 0.734213
O2C 2 12.822011632981951 0.0 -0.8220116332767726 -0.367159
O2C 2 11.177988367018049 0.0 0.8220116332767726 -0.367159
6
153817.465
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 2.5 0.0 0.0 0.734213
O2C 2 2.944869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 2.055130510164486 0.0 1.0740099566640382 -0.367159
6
83519.474
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 2.75 0.0 0.0 0.734213
O2C 2 3.194869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 2.305130510164486 0.0 1.0740099566640382 -0.367159
6
38624.11
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.0 0.0 0.0 0.734213
O2C 2 3.444869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 2.555130510164486 0.0 1.0740099566640382 -0.367159
6
15985.638
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.25 0.0 0.0 0.734213
O2C 2 3.694869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 2.805130510164486 0.0 1.0740099566640382 -0.367159
6
5883.305
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.5 0.0 0.0 0.734213
O2C 2 3.944869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 3.055130510164486 0.0 1.0740099566640382 -0.367159
6
1750.36
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.75 0.0 0.0 0.734213
O2C 2 4.194869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 3.305130510164486 0.0 1.0740099566640382 -0.367159
6
218.265
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.0 0.0 0.0 0.734213
O2C 2 4.444869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 3.555130510164486 0.0 1.0740099566640382 -0.367159
6
-259.812
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.25 0.0 0.0 0.734213
O2C 2 4.694869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 3.805130510164486 0.0 1.0740099566640382 -0.367159
6
-347.028
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.5 0.0 0.0 0.734213
O2C 2 4.944869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 4.055130510164486 0.0 1.0740099566640382 -0.367159
6
-309.592
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.75 0.0 0.0 0.734213
O2C 2 5.194869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 4.305130510164486 0.0 1.0740099566640382 -0.367159
6
-245.632
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.0 0.0 0.0 0.734213
O2C 2 5.444869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 4.555130510164486 0.0 1.0740099566640382 -0.367159
6
-186.823
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.25 0.0 0.0 0.734213
O2C 2 5.694869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 4.805130510164486 0.0 1.0740099566640382 -0.367159
6
-140.451
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.5 0.0 0.0 0.734213
O2C 2 5.944869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 5.055130510164486 0.0 1.0740099566640382 -0.367159
6
-105.87
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.75 0.0 0.0 0.734213
O2C 2 6.194869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 5.305130510164486 0.0 1.0740099566640382 -0.367159
6
-80.546
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.0 0.0 0.0 0.734213
O2C 2 6.444869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 5.555130510164486 0.0 1.0740099566640382 -0.367159
6
-48.364
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.5 0.0 0.0 0.734213
O2C 2 6.944869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 6.055130510164486 0.0 1.0740099566640382 -0.367159
6
-30.497
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 7.0 0.0 0.0 0.734213
O2C 2 7.444869489835514 0.0 -1.0740099566640382 -0.367159
O2C 2 6.555130510164486 0.0 1.0740099566640382 -0.367159
6
-13.681
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 8.0 0.0 0.0 0.734213
O2C 2 8.444869489835515 0.0 -1.0740099566640382 -0.367159
O2C 2 7.555130510164486 0.0 1.0740099566640382 -0.367159
6
-3.817
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 10.0 0.0 0.0 0.734213
O2C 2 10.444869489835515 0.0 -1.0740099566640382 -0.367159
O2C 2 9.555130510164485 0.0 1.0740099566640382 -0.367159
6
-1.395
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 12.0 0.0 0.0 0.734213
O2C 2 12.444869489835515 0.0 -1.0740099566640382 -0.367159
O2C 2 11.555130510164485 0.0 1.0740099566640382 -0.367159
6
93624.512
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 2.5 0.0 0.0 0.734213
O2C 2 2.499999999583059 0.0 -1.1625 -0.367159
O2C 2 2.500000000416941 0.0 1.1625 -0.367159
6
44621.834
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 2.75 0.0 0.0 0.734213
O2C 2 2.749999999583059 0.0 -1.1625 -0.367159
O2C 2 2.750000000416941 0.0 1.1625 -0.367159
6
18426.6
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.0 0.0 0.0 0.734213
O2C 2 2.999999999583059 0.0 -1.1625 -0.367159
O2C 2 3.000000000416941 0.0 1.1625 -0.367159
6
6410.963
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.25 0.0 0.0 0.734213
O2C 2 3.249999999583059 0.0 -1.1625 -0.367159
O2C 2 3.250000000416941 0.0 1.1625 -0.367159
6
1566.911
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.5 0.0 0.0 0.734213
O2C 2 3.499999999583059 0.0 -1.1625 -0.367159
O2C 2 3.500000000416941 0.0 1.1625 -0.367159
6
-125.933
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 3.75 0.0 0.0 0.734213
O2C 2 3.749999999583059 0.0 -1.1625 -0.367159
O2C 2 3.750000000416941 0.0 1.1625 -0.367159
6
-575.584
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.0 0.0 0.0 0.734213
O2C 2 3.999999999583059 0.0 -1.1625 -0.367159
O2C 2 4.000000000416941 0.0 1.1625 -0.367159
6
-592.3
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.25 0.0 0.0 0.734213
O2C 2 4.249999999583059 0.0 -1.1625 -0.367159
O2C 2 4.250000000416941 0.0 1.1625 -0.367159
6
-489.828
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.5 0.0 0.0 0.734213
O2C 2 4.499999999583059 0.0 -1.1625 -0.367159
O2C 2 4.500000000416941 0.0 1.1625 -0.367159
6
-376.569
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 4.75 0.0 0.0 0.734213
O2C 2 4.749999999583059 0.0 -1.1625 -0.367159
O2C 2 4.750000000416941 0.0 1.1625 -0.367159
6
-282.721
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.0 0.0 0.0 0.734213
O2C 2 4.999999999583059 0.0 -1.1625 -0.367159
O2C 2 5.000000000416941 0.0 1.1625 -0.367159
6
-211.838
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.25 0.0 0.0 0.734213
O2C 2 5.249999999583059 0.0 -1.1625 -0.367159
O2C 2 5.250000000416941 0.0 1.1625 -0.367159
6
-159.992
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.5 0.0 0.0 0.734213
O2C 2 5.499999999583059 0.0 -1.1625 -0.367159
O2C 2 5.500000000416941 0.0 1.1625 -0.367159
6
-122.292
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 5.75 0.0 0.0 0.734213
O2C 2 5.749999999583059 0.0 -1.1625 -0.367159
O2C 2 5.750000000416941 0.0 1.1625 -0.367159
6
-94.719
CO2 1 0.0 0.0 0.0 0.734213
O2C 1 1.1625 0.0 0.0 -0.367159
O2C 1 -1.1625 0.0 0.0 -0.367159
CO2 2 6.0 0.0 0.0 0.734213
O2C 2 5.999999999583059 0.0 -1.1625 -0.367159
O2C 2 6.000000000416941 0.0 1.1625 -0.367159
6
-59.056
